,Unnamed: 0,Company ID,Companies,Revenue,Business Status,Revenue Growth %,Last Financing Size,Website,LinkedIn URL,Last Financing Valuation,Total Patent Documents,Active Patent Documents,Acquirers,Active Investors,Total Clinical Trials,Year Founded,Business Status Rank,Age,Age Score,Revenue QRank,Revenue Growth % QRank,Last Financing Size QRank,Last Financing Valuation QRank,Total Patent Documents QRank,Active Patent Documents QRank,Total Clinical Trials QRank,Weighted Company Score,Company Score,total_investor_score,avg_investor_score,Final Score,Company Maturity
65,65,41129-20,Convergys,2701.2,Generating Revenue,-7.29,2300.0,www.convergys.com,Unknown,2300.0,3.0,1.0,TD Synnex,Unknown,0.0,1996.0,8,29.0,4,10.0,0.0,10.0,10.0,1.0,1.0,0.0,109.0,68.40390879478826,86.21440524110287,86.21440524110287,77.30915701794557,77.30915701794557
256,256,60243-49,InterWrap,250.0,Generating Revenue,0.0,452.0,www.interwrap.com,Unknown,452.0,0.0,0.0,Owens Corning,Unknown,0.0,1984.0,8,41.0,4,8.0,0.0,9.0,9.0,0.0,0.0,0.0,96.5,60.26058631921824,94.0995821757109,94.0995821757109,77.18008424746458,77.18008424746458
337,337,53704-72,Kemp Technologies,152.6,Profitable,10.0,258.0,www.kemptechnologies.com,http://www.linkedin.com/company/kemp-technologies,258.0,1.0,0.0,Progress Software,Unknown,0.0,2000.0,10,25.0,4,8.0,4.0,8.0,8.0,1.0,0.0,0.0,106.5,66.77524429967426,437.32205624676294,87.4644112493526,77.11982777451342,77.11982777451342
411,411,12881-44,LHI Technology,100.0,Profitable,0.0,194.0,www.lhitechnology.com,Unknown,194.0,0.0,0.0,Carlisle Companies,Unknown,0.0,1998.0,10,27.0,4,7.0,0.0,8.0,8.0,0.0,0.0,0.0,96.0,59.93485342019544,94.2725270698187,94.2725270698187,77.10369024500707,77.10369024500707
390,390,41250-79,Exar,109.77,Profitable,-26.51,692.73,www.exar.com,Unknown,692.73,619.0,217.0,MaxLinear,Unknown,0.0,1971.0,10,54.0,4,7.0,0.0,9.0,9.0,9.0,8.0,0.0,118.0,74.2671009771987,79.58634047536485,79.58634047536485,76.92672072628177,76.92672072628177
395,395,10882-99,Healthland,106.46,Generating Revenue,-6.36,259.62,www.healthland.com,Unknown,259.62,0.0,0.0,TruBridge,Unknown,0.0,1980.0,8,45.0,4,7.0,0.0,8.0,8.0,0.0,0.0,0.0,89.0,55.37459283387621,98.15633628157988,98.15633628157988,76.76546455772805,76.76546455772805
6,6,10325-35,Honeywell (NAS: HON),39215.0,Profitable,6.27,5000.0,www.honeywell.com,http://www.linkedin.com/company/honeywell,0.0,111353.0,41181.0,Unknown,Elliott Investment Management,0.0,1885.0,10,140.0,4,10.0,3.0,10.0,0.0,9.0,9.0,0.0,111.5,70.03257328990227,83.46804025087268,83.46804025087268,76.75030677038748,76.75030677038748
397,397,12226-96,S.T. Specialty Foods,105.55,Profitable,5.55,216.82,www.stspecialtyfoods.com,Unknown,216.82,0.0,0.0,Treehouse Foods,Unknown,0.0,1992.0,10,33.0,4,7.0,3.0,8.0,8.0,0.0,0.0,0.0,100.5,62.866449511400646,180.84288188169592,90.42144094084796,76.6439452261243,76.6439452261243
346,346,41418-01,Caliper Life Sciences,147.36,Generating Revenue,17.79,602.74,www.caliperLS.com,http://www.linkedin.com/company/caliper-life-sciences,602.74,1309.0,458.0,Revvity,Unknown,0.0,1995.0,8,30.0,4,8.0,6.0,9.0,9.0,9.0,8.0,0.0,123.0,77.5244299674267,1285.5684146386282,75.62167144933107,76.57305070837889,76.57305070837889
148,148,41302-99,Foundry Networks,645.29,Generating Revenue,13.09,2600.0,Unknown,http://www.linkedin.com/company/foundry-networks,2600.0,364.0,161.0,Brocade Communication Systems,Unknown,0.0,1996.0,8,29.0,4,9.0,5.0,10.0,10.0,8.0,8.0,0.0,127.5,80.45602605863192,944.1660644795736,72.62815880612105,76.54209243237648,76.54209243237648
89,89,12221-83,Agere Systems,1539.0,Generating Revenue,-7.79,250.0,www.agere.com,Unknown,250.0,3307.0,898.0,LSI,Unknown,0.0,1998.0,8,27.0,4,10.0,0.0,8.0,8.0,9.0,9.0,0.0,116.0,72.96416938110748,560.1359970544465,80.01942815063522,76.49179876587135,76.49179876587135
110,110,12148-03,Fairmount Santrol,1060.55,Profitable,88.66,1000.0,www.fairmountsantrol.com,http://www.linkedin.com/company/fairmount-santrol,0.0,36.0,13.0,Covia Holdings,Golden Gate Capital,0.0,1978.0,10,47.0,4,10.0,10.0,9.0,0.0,6.0,5.0,0.0,113.5,71.33550488599347,406.6031126635987,81.32062253271974,76.3280637093566,76.3280637093566
228,228,10061-11,Enterasys Networks,331.09,Generating Revenue,-10.43,180.0,www.enterasys.com,http://www.linkedin.com/company/enterasys-networks,180.0,514.0,64.0,Extreme Networks,Unknown,0.0,1983.0,8,42.0,4,9.0,0.0,7.0,7.0,8.0,7.0,0.0,106.0,66.44951140065146,344.37793256206044,86.09448314051511,76.27199727058328,76.27199727058328
169,169,41197-42,PMC Sierra,528.26,Profitable,2.45,2500.0,Unknown,http://www.linkedin.com/company/pmc-sierra,2500.0,23.0,6.0,Microsemi,Unknown,0.0,1983.0,10,42.0,4,9.0,2.0,10.0,10.0,5.0,3.0,0.0,123.0,77.5244299674267,674.5949442432344,74.95499380480382,76.23971188611526,76.23971188611526
348,348,42070-78,Osiris Therapeutics,142.82,Profitable,20.51,660.0,www.osiris.com,Unknown,660.0,430.0,146.0,Smith & Nephew,Unknown,9.0,1992.0,10,33.0,4,8.0,6.0,9.0,9.0,8.0,8.0,5.0,143.5,90.87947882736157,183.76152543290902,61.253841810969675,76.06666031916562,76.06666031916562
638,638,57941-11,Cartiva,35.0,Generating Revenue,100.0,435.0,www.cartiva.net,Unknown,435.0,46.0,25.0,Wright Medical Group,Unknown,7.0,2011.0,8,14.0,4,5.0,10.0,9.0,9.0,6.0,6.0,4.0,126.5,79.80456026058631,575.8011503557148,71.97514379446434,75.88985202752534,75.88985202752534
2085,2108,10318-42,Warner Chilcott,0.0,Generating Revenue,0.0,9587.9,www.wcrx.com,Unknown,9587.9,1849.0,267.0,Allergan,ValueAct Capital Management,61.0,1968.0,8,57.0,4,0.0,0.0,10.0,10.0,9.0,8.0,7.0,115.5,72.63843648208469,712.153180170303,79.12813113003367,75.88328380605918,75.88328380605918
294,294,50832-10,FoxHollow Technologies,198.11,Profitable,14.67,780.64,Unknown,Unknown,780.64,49.0,14.0,ev Three,Unknown,4.0,1996.0,10,29.0,4,8.0,5.0,9.0,9.0,6.0,5.0,3.0,131.5,83.06188925081433,1024.6978194148905,68.3131879609927,75.68753860590351,75.68753860590351
4,4,10035-64,Intel (NAS: INTC),53044.0,Generating Revenue/Not Profitable,-3.97,5000.0,www.intel.com,http://www.linkedin.com/company/intel-corporation,0.0,161897.0,84745.0,Unknown,Unknown,10.0,1968.0,9,57.0,4,10.0,0.0,10.0,0.0,9.0,9.0,5.0,118.5,74.59283387622149,306.60553631155733,76.65138407788933,75.6221089770554,75.6221089770554
263,263,41570-11,Lipman Electronic Engineering,243.3,Profitable,9.26,793.0,Unknown,Unknown,793.0,14.0,5.0,VeriFone,Unknown,0.0,1974.0,10,51.0,4,8.0,4.0,9.0,9.0,4.0,3.0,0.0,117.0,73.61563517915309,155.06865799332002,77.53432899666001,75.57498208790655,75.57498208790655
79,79,41310-82,Microsemi,1894.3,Profitable,7.64,10150.0,www.microsemi.com,http://www.linkedin.com/company/microsemi,10150.0,5273.0,2072.0,Microchip Technology,Unknown,0.0,1959.0,10,66.0,4,10.0,3.0,10.0,10.0,9.0,9.0,0.0,136.5,86.31921824104234,64.71815224013447,64.71815224013447,75.51868524058841,75.51868524058841
305,305,41941-72,Antares Pharma,183.46,Profitable,15.67,1045.67,www.antarespharma.com,http://www.linkedin.com/company/antares-pharma-inc-,1045.67,692.0,362.0,Halozyme Therapeutics,Unknown,11.0,1979.0,10,46.0,4,8.0,6.0,10.0,10.0,9.0,8.0,5.0,149.5,94.78827361563518,670.4131115469102,55.867759295575844,75.3280164556055,75.3280164556055
318,318,54089-83,Lynda.com,174.15,Generating Revenue,13.78,1500.0,www.lynda.com,Unknown,1500.0,0.0,0.0,LinkedIn,Unknown,0.0,1995.0,8,30.0,4,8.0,5.0,10.0,10.0,0.0,0.0,0.0,108.5,68.07817589576547,658.5397163661038,82.31746454576297,75.19782022076421,75.19782022076421
25,25,10305-46,TransDigm Group (NYS: TDG),8388.0,Profitable,14.84,0.0,www.transdigm.com,http://www.linkedin.com/company/transdigm-goup-inc-,0.0,111.0,55.0,Unknown,Unknown,0.0,1993.0,10,32.0,4,10.0,5.0,0.0,0.0,7.0,7.0,0.0,90.5,56.351791530944624,751.1110335328095,93.88887919160119,75.12033536127291,75.12033536127291
418,418,10614-43,SunTek,100.0,Profitable,0.0,438.0,www.suntekfilms.com,http://www.linkedin.com/company/suntekfilms,438.0,2.0,1.0,Eastman Chemical,Unknown,0.0,2006.0,10,19.0,4,7.0,0.0,9.0,9.0,1.0,1.0,0.0,102.5,64.16938110749184,257.53712248953764,85.84570749651255,75.0075443020022,75.0075443020022
275,275,41057-83,MRO Software,222.1,Profitable,14.7,740.0,www.maximo.com,http://www.linkedin.com/company/mro-software,740.0,0.0,0.0,International Business Machines,Unknown,0.0,1968.0,10,57.0,4,8.0,5.0,9.0,9.0,0.0,0.0,0.0,111.0,69.70684039087948,80.16050444253368,80.16050444253368,74.93367241670657,74.93367241670657
106,106,41125-60,Polycom,1140.0,Profitable,0.0,2216.64,www.polycom.com,http://www.linkedin.com/company/polycompany,2216.64,80.0,35.0,Poly,Unknown,0.0,1990.0,10,35.0,4,10.0,0.0,10.0,10.0,7.0,6.0,0.0,127.5,80.45602605863192,902.2282868970063,69.40217591515433,74.92910098689313,74.92910098689313
200,200,12870-55,Carbonite,405.29,Generating Revenue,44.16,1400.0,www.carbonite.com,http://www.linkedin.com/company/carbonite,1400.0,216.0,80.0,OpenText,Mass Innovation Network,0.0,2005.0,8,20.0,4,9.0,8.0,10.0,10.0,8.0,7.0,0.0,131.5,83.06188925081433,1666.001135659337,66.64004542637348,74.8509673385939,74.8509673385939
247,247,11935-36,Retalix,266.93,Generating Revenue,17.42,788.0,www.retalix.com,Unknown,788.0,0.0,0.0,Ncr Voyix,Unknown,0.0,1982.0,8,43.0,4,8.0,6.0,9.0,9.0,0.0,0.0,0.0,105.5,66.12377850162866,250.59789076330054,83.53263025443351,74.82820437803109,74.82820437803109
27,27,60464-17,Chicago Bridge & Iron Company,6771.5,Profitable,-20.57,475.0,www.cbi.com,http://www.linkedin.com/company/cb&i,475.0,1528.0,102.0,Unknown,"683 Capital Management, First Pacific Advisors, IES Holdings, Mason Capital Management, Nut Tree Capital",0.0,1889.0,10,136.0,4,10.0,0.0,9.0,9.0,9.0,7.0,0.0,126.5,79.80456026058631,487.6550820318817,69.66501171884025,74.73478598971329,74.73478598971329
171,171,41213-17,Eclipsys,521.97,Generating Revenue,0.52,1231.28,www.eclipsnet.com,Unknown,1231.28,9.0,0.0,Veradigm,Unknown,0.0,1995.0,8,30.0,4,9.0,1.0,10.0,10.0,3.0,0.0,0.0,110.0,69.05537459283387,321.39542189319786,80.34885547329947,74.70211503306666,74.70211503306666
313,313,12657-16,Isilon Systems,175.72,Generating Revenue,48.71,2250.0,www.isilon.com,Unknown,2250.0,0.0,0.0,Dell EMC,Unknown,0.0,2001.0,8,24.0,4,8.0,9.0,10.0,10.0,0.0,0.0,0.0,114.5,71.98697068403908,1389.0942337322945,77.17190187401636,74.57943627902772,74.57943627902772
463,463,12020-32,CoCreate Software,78.0,Profitable,0.0,220.0,www.cocreate.com,Unknown,220.0,12.0,4.0,PTC,Unknown,0.0,2000.0,10,25.0,4,7.0,0.0,8.0,8.0,4.0,2.0,0.0,103.0,64.49511400651465,253.90497412032892,84.63499137344297,74.56505268997881,74.56505268997881
185,185,168704-29,WSB Titan,459.0,Generating Revenue,0.0,627.0,www.wsbtitan.com,Unknown,627.0,0.0,0.0,Gypsum Management & Supply,Unknown,0.0,2009.0,8,16.0,4,9.0,0.0,9.0,9.0,0.0,0.0,0.0,99.5,62.21498371335504,86.80524215050406,86.80524215050406,74.51011293192954,74.51011293192954
68,68,41158-27,Applied Biosystems,2392.47,Generating Revenue,10.89,6400.0,Unknown,Unknown,6400.0,6664.0,1613.0,Invitrogen,Unknown,0.0,0.0,8,2025.0,4,10.0,4.0,10.0,10.0,9.0,9.0,0.0,131.0,82.73615635179152,396.2251182692881,66.03751971154801,74.38683803166977,74.38683803166977
165,165,51346-18,IHealth Technologies,535.0,Profitable,0.0,1000.0,www.ihealthtechnologies.com,http://www.linkedin.com/company/ihealth-technologies,1000.0,0.0,0.0,Cotiviti (Georgia),Unknown,0.0,2001.0,10,24.0,4,9.0,0.0,9.0,9.0,0.0,0.0,0.0,106.5,66.77524429967426,490.3523428225618,81.72539047042697,74.25031738505061,74.25031738505061
499,499,42734-44,Blackhawk Specialty Tools,68.3,Profitable,0.0,294.6,www.blackhawkst.com,Unknown,294.6,40.0,25.0,Frank's International,Unknown,0.0,2008.0,10,17.0,4,6.0,0.0,8.0,8.0,6.0,6.0,0.0,105.0,65.79804560260585,412.76866250248423,82.55373250049685,74.17588905155135,74.17588905155135
155,155,10665-01,Seaton,593.03,Generating Revenue,0.98,305.9,www.seatoncorp.com,Unknown,305.9,1.0,0.0,TrueBlue,Unknown,0.0,1988.0,8,37.0,4,9.0,1.0,8.0,8.0,1.0,0.0,0.0,98.0,61.23778501628664,87.09097862547426,87.09097862547426,74.16438182088045,74.16438182088045
220,220,42986-71,ExactTarget,350.0,Generating Revenue,0.0,2584.53,www.exacttarget.com,Unknown,2584.53,23.0,9.0,Salesforce,Unknown,0.0,2000.0,8,25.0,4,9.0,0.0,10.0,10.0,5.0,4.0,0.0,113.5,71.33550488599347,1692.4940807413743,76.93154912460793,74.13352700530069,74.13352700530069
170,170,51145-48,Mandiant,522.92,Generating Revenue,19.14,6101.0,www.mandiant.com,http://www.linkedin.com/company/mandiant,6101.0,122.0,87.0,Alphabet,Unknown,0.0,2004.0,8,21.0,4,9.0,6.0,10.0,10.0,7.0,7.0,0.0,127.0,80.13029315960911,1634.9088306510885,68.12120127712869,74.1257472183689,74.1257472183689
483,483,42997-24,ADA Carbon Solutions,73.0,Generating Revenue,0.0,75.0,www.ada-cs.com,Unknown,75.0,19.0,8.0,Arq (Greenwood Village),Unknown,0.0,2008.0,8,17.0,4,6.0,0.0,6.0,6.0,5.0,4.0,0.0,86.5,53.74592833876221,188.87310056829193,94.43655028414597,74.09123931145409,74.09123931145409
363,363,51327-37,Hyperion Therapeutics,125.3,Generating Revenue,105.73,1100.0,www.hyperiontx.com,Unknown,1100.0,0.0,0.0,Horizon Therapeutics,Unknown,0.0,2006.0,8,19.0,4,7.0,10.0,10.0,10.0,0.0,0.0,0.0,113.0,71.00977198697068,1077.7767968919459,76.98405692085328,73.99691445391198,73.99691445391198
157,157,41522-41,Gen-Probe,586.58,Generating Revenue,6.47,3972.2,Unknown,Unknown,3972.2,4687.0,2659.0,Hologic,Unknown,16.0,1983.0,8,42.0,4,9.0,3.0,10.0,10.0,9.0,9.0,6.0,144.5,91.53094462540716,729.9426594092746,56.14943533917497,73.84018998229107,73.84018998229107
416,416,45285-76,Providien,100.0,Generating Revenue,0.0,331.3,www.providienmedical.com,Unknown,331.3,0.0,0.0,Carlisle Companies,Unknown,0.0,2010.0,8,15.0,4,7.0,0.0,8.0,8.0,0.0,0.0,0.0,89.0,55.37459283387621,92.12898869565696,92.12898869565696,73.75179076476658,73.75179076476658
608,608,87874-21,Buildium,41.4,Profitable,24.7,580.0,www.buildium.com,http://www.linkedin.com/company/buildium-llc,580.0,0.0,0.0,RealPage,Unknown,0.0,2004.0,10,21.0,4,5.0,7.0,9.0,9.0,0.0,0.0,0.0,105.0,65.79804560260585,408.514226745281,81.7028453490562,73.75044547583103,73.75044547583103
35,35,10552-33,Freescale Semiconductor,4590.0,Generating Revenue,-0.5,11600.0,www.freescale.com,Unknown,11600.0,0.0,0.0,NXP Semiconductors,Unknown,0.0,1953.0,8,72.0,4,10.0,0.0,10.0,10.0,0.0,0.0,0.0,107.0,67.10097719869707,883.7792309280757,80.34356644800688,73.72227182335197,73.72227182335197
323,323,10856-62,LDR Holding,167.74,Generating Revenue,12.35,1138.0,www.ldr.com,Unknown,1138.0,113.0,32.0,Zimmer Biomet Holdings,Unknown,0.0,2000.0,8,25.0,4,8.0,5.0,10.0,10.0,7.0,6.0,0.0,122.0,76.8729641693811,1334.0665014521628,70.2140263922191,73.5434952808001,73.5434952808001
730,730,10585-72,Wright Medical Group,22.71,Generating Revenue,-97.55,5400.0,www.wright.com,http://www.linkedin.com/company/wrightmedical,5400.0,2185.0,1245.0,Stryker,Unknown,0.0,1950.0,8,75.0,4,4.0,0.0,10.0,10.0,9.0,9.0,0.0,107.0,67.10097719869707,479.6420706993576,79.9403451165596,73.52066115762833,73.52066115762833
124,124,42160-15,ICE Mortgage technology,900.0,Profitable,0.0,11418.0,mortgagetech.ice.com,http://www.linkedin.com/company/icemortgagetechnology,11418.0,0.0,0.0,Intercontinental Exchange,Hotung Investment Holdings,0.0,1997.0,10,28.0,4,9.0,0.0,10.0,10.0,0.0,0.0,0.0,111.0,69.70684039087948,927.8916936711347,77.32430780592789,73.51557409840368,73.51557409840368
333,333,40773-25,IP Cleaning,158.55,Profitable,-17.29,353.77,www.ipcworldwide.com,http://www.linkedin.com/company/ipcworldwide,353.77,67.0,44.0,Tennant (Cleaning industry),Unknown,0.0,1965.0,10,60.0,4,8.0,0.0,8.0,9.0,7.0,6.0,0.0,115.0,72.31270358306189,522.0078127746497,74.57254468209281,73.44262413257735,73.44262413257735
208,208,51277-15,Adobe Marketo Engage,384.0,Generating Revenue,0.0,4736.0,www.marketo.com,Unknown,4736.0,5.0,0.0,Adobe,Unknown,0.0,2006.0,8,19.0,4,9.0,0.0,10.0,10.0,2.0,0.0,0.0,107.0,67.10097719869707,1753.052844159775,79.68422018908069,73.39259869388889,73.39259869388889
292,292,12080-26,Hilite International,200.0,Generating Revenue,0.0,599.42,www.hilite.com,http://www.linkedin.com/company/hilite-international,599.42,1422.0,559.0,AVIC Electromechanical Systems Company,Unknown,0.0,1986.0,8,39.0,4,8.0,0.0,9.0,9.0,9.0,9.0,0.0,114.5,71.98697068403908,523.2977126822701,74.75681609746717,73.37189339075312,73.37189339075312
266,266,51031-63,Quantenna Communications,233.02,Generating Revenue,26.93,1039.3,www.quantenna.com,http://www.linkedin.com/company/quantenna-communications,1039.3,26.0,21.0,ON Semiconductor,"Hotung Investment Holdings, Plug and Play Tech Center",0.0,2006.0,8,19.0,4,8.0,7.0,10.0,9.0,5.0,5.0,0.0,119.0,74.91856677524429,3438.3482180744854,71.63225454321845,73.27541065923137,73.27541065923137
206,206,42148-54,Vitacost,396.81,Profitable,9.56,0.0,www.vitacost.com,Unknown,0.0,17.0,3.0,Kroger,Unknown,0.0,1994.0,10,31.0,4,9.0,4.0,0.0,0.0,4.0,1.0,0.0,78.5,48.53420195439739,97.9458816738428,97.9458816738428,73.2400418141201,73.2400418141201
199,199,41545-81,Auxilium Pharmaceuticals,407.05,Generating Revenue,-9.0,2569.6,www.auxilium.com,Unknown,2569.6,53.0,38.0,Endo International,Unknown,2.0,1999.0,8,26.0,4,9.0,0.0,10.0,10.0,6.0,6.0,1.0,119.0,74.91856677524429,1713.2572978037138,71.3857207418214,73.15214375853284,73.15214375853284
1941,1961,10280-44,Sigmakalon Group,0.0,Profitable,0.0,2448.98,www.sigmakalon.com,http://www.linkedin.com/company/sigmakalon,2448.98,13.0,0.0,"Kalon Group, PPG Industries",Unknown,0.0,1999.0,10,26.0,4,0.0,0.0,10.0,10.0,4.0,0.0,0.0,90.0,56.02605863192182,180.31535117673238,90.15767558836619,73.09186711014401,73.09186711014401
476,476,12262-51,MTS Medication Technologies,75.0,Profitable,0.0,156.0,www.mts-mt.com,Unknown,156.0,127.0,83.0,Omnicell,Unknown,0.0,1984.0,10,41.0,4,6.0,0.0,7.0,7.0,7.0,7.0,0.0,102.5,64.16938110749184,163.6432922404915,81.82164612024575,72.9955136138688,72.9955136138688
310,310,51397-21,New Century Health,177.0,Generating Revenue,0.0,211.03,www.newcenturyhealth.com,http://www.linkedin.com/company/new-century-health,211.03,0.0,0.0,Evolent Health,Unknown,0.0,2002.0,8,23.0,4,8.0,0.0,8.0,8.0,0.0,0.0,0.0,92.0,57.32899022801303,88.62286029112654,88.62286029112654,72.97592525956979,72.97592525956979
94,94,25334-56,Welch Allyn,1426.4,Generating Revenue,56.45,1686.8,www.welchallyn.com,Unknown,1686.8,2466.0,1256.0,Hill-Rom Holdings,Unknown,5.0,1915.0,8,110.0,4,10.0,9.0,10.0,10.0,9.0,9.0,3.0,147.5,93.48534201954396,52.433940321356765,52.433940321356765,72.95964117045037,72.95964117045037
719,719,40703-68,Tollgrade Communications,24.0,Generating Revenue,0.0,23.0,www.tollgrade.com,Unknown,23.0,192.0,61.0,Enghouse Systems,Unknown,0.0,1986.0,8,39.0,4,4.0,0.0,4.0,4.0,8.0,7.0,0.0,77.5,47.88273615635179,97.90688937705188,97.90688937705188,72.89481276670183,72.89481276670183
120,120,41306-95,Interactive Data,945.0,Generating Revenue,0.0,5800.0,www.interactivedata.com,Unknown,5800.0,0.0,0.0,Intercontinental Exchange,Unknown,0.0,1968.0,8,57.0,4,9.0,0.0,10.0,10.0,0.0,0.0,0.0,104.0,65.14657980456026,322.0213635422838,80.50534088557094,72.8259603450656,72.8259603450656
2028,2050,42349-96,TransUnion Information Group,0.0,Profitable,0.0,1408.2,www.transunion.co.uk,Unknown,1408.2,0.0,0.0,TransUnion,Unknown,0.0,2000.0,10,25.0,4,0.0,0.0,10.0,10.0,0.0,0.0,0.0,84.0,52.1172638436482,466.540695108592,93.3081390217184,72.7127014326833,72.7127014326833
55,55,10553-68,Citrix Systems,3314.15,Profitable,4.72,7036.1,www.citrix.com,http://www.linkedin.com/company/citrix,0.0,8493.0,6356.0,TIBCO Software,Unknown,0.0,1989.0,10,36.0,4,10.0,2.0,10.0,0.0,9.0,9.0,0.0,110.0,69.05537459283387,838.9553417551257,76.26866743228415,72.66202101255901,72.66202101255901
602,602,54766-99,Cayan,43.0,Profitable,38.71,1050.0,www.cayan.com,Unknown,1050.0,7.0,2.0,Total System Services,Unknown,0.0,1998.0,10,27.0,4,5.0,8.0,10.0,10.0,3.0,1.0,0.0,116.0,72.96416938110748,144.59744517479453,72.29872258739726,72.63144598425237,72.63144598425237
126,126,51030-73,DataXu,885.31,Profitable,275.13,147.3,www.dataxu.com,Unknown,147.3,0.0,0.0,Roku,Unknown,0.0,2009.0,10,16.0,4,9.0,10.0,7.0,7.0,0.0,0.0,0.0,112.5,70.68403908794788,2005.0521409904852,74.26119040705501,72.47261474750144,72.47261474750144
216,216,43138-27,Softlayer Technologies,364.0,Profitable,8.63,2000.0,www.softlayer.com,Unknown,2000.0,32.0,24.0,International Business Machines,Unknown,0.0,2005.0,10,20.0,4,9.0,4.0,10.0,10.0,6.0,5.0,0.0,128.5,81.10749185667751,255.28899206832085,63.82224801708021,72.46486993687887,72.46486993687887
522,522,99648-82,Peds,62.75,Profitable,0.0,42.19,www.peds.com,Unknown,42.19,0.0,0.0,Gildan Activewear,Unknown,0.0,1934.0,10,91.0,4,6.0,0.0,5.0,5.0,0.0,0.0,0.0,79.5,49.185667752443,191.41095491207466,95.70547745603733,72.44557260424017,72.44557260424017
565,565,54270-10,Optimal+,51.0,Profitable,0.0,365.0,www.optimalplus.com,Unknown,365.0,80.0,72.0,National Instruments,Unknown,0.0,2005.0,10,20.0,4,6.0,0.0,9.0,9.0,7.0,7.0,0.0,111.5,70.03257328990227,898.0265796186944,74.83554830155786,72.43406079573006,72.43406079573006
523,523,55678-78,Alsbridge,61.47,Profitable,-12.02,75.21,www.alsbridge.com,Unknown,75.21,0.0,0.0,Information Services Group,Unknown,0.0,2003.0,10,22.0,4,6.0,0.0,6.0,6.0,0.0,0.0,0.0,84.0,52.1172638436482,92.738105685423,92.738105685423,72.4276847645356,72.4276847645356
304,304,11969-02,Biotage (STO: BIOT),184.09,Profitable,-1.01,1200.0,www.biotage.com,http://www.linkedin.com/company/biotage,1200.0,419.0,198.0,Unknown,"Andra AP-fonden, AP Fonden 3, BlackRock, Capital Securities, Carnegie Fonder, Danske Invest (Luxembourg), Fjärde AP-fonden, Första AP-fonden, Gamma Biosciences, Invesco, Kapan Pensioner, Länsförsäkringar, Lombard Assurance, Montanaro Asset Management, Norges Bank Investment Management, Patricia Industries, Skandinaviska Enskilda Banken (Danish pension assets), Svenska Handelsbanken, Swedbank Robur, TIN Fonder, Vanguard Products Corporation",0.0,1969.0,10,56.0,4,8.0,0.0,10.0,10.0,8.0,8.0,0.0,124.0,78.1758957654723,199.4896621548842,66.49655405162807,72.33622490855018,72.33622490855018
